0.000079, 0.000266, 0.000523, 0.004478, 0.032079, 0.123254, 0.316663, 0.425880, 38.272199
0.000020, 0.000039, 0.000247, 0.000937, 0.009026, 0.071871, 0.233971, 0.394295, 42.102157
0.000010, 0.000020, 0.000148, 0.000779, 0.007270, 0.071003, 0.243332, 0.396445, 42.681246
0.000000, 0.000030, 0.000168, 0.000809, 0.007004, 0.073952, 0.253600, 0.396918, 42.665931
0.000000, 0.000030, 0.000207, 0.000868, 0.007753, 0.081597, 0.260427, 0.402748, 42.389931
0.000000, 0.000000, 0.000187, 0.000927, 0.007477, 0.078224, 0.254794, 0.398112, 42.653764
0.000020, 0.000030, 0.000099, 0.000612, 0.006718, 0.066189, 0.240728, 0.394245, 42.707748
0.000020, 0.000000, 0.000276, 0.000848, 0.006402, 0.064877, 0.244772, 0.398822, 42.596704
0.000000, 0.000010, 0.000059, 0.000760, 0.006362, 0.063378, 0.236861, 0.393604, 43.332458
0.000000, 0.000030, 0.000079, 0.000898, 0.006372, 0.064029, 0.249665, 0.398290, 43.018605
0.000030, 0.000049, 0.000099, 0.000799, 0.006392, 0.059777, 0.236486, 0.393150, 42.502273
0.000010, 0.000000, 0.000039, 0.000631, 0.005889, 0.052202, 0.227539, 0.392825, 43.592447
0.000000, 0.000000, 0.000109, 0.000750, 0.005978, 0.053819, 0.240767, 0.401130, 43.555570
0.000000, 0.000000, 0.000099, 0.000740, 0.007112, 0.056068, 0.257921, 0.400588, 43.259899
0.000020, 0.000020, 0.000207, 0.001302, 0.008592, 0.074002, 0.304579, 0.419468, 41.790114
0.000020, 0.000069, 0.000296, 0.001085, 0.008128, 0.066495, 0.296244, 0.414477, 41.767588
0.000020, 0.000049, 0.000296, 0.001420, 0.006520, 0.062678, 0.293225, 0.418077, 41.925776
0.000000, 0.000000, 0.000187, 0.001184, 0.008316, 0.071240, 0.306286, 0.424667, 42.356773
0.000000, 0.000030, 0.000178, 0.001154, 0.009411, 0.088463, 0.317008, 0.425811, 41.801999
0.000000, 0.000118, 0.000247, 0.001154, 0.010732, 0.096985, 0.320786, 0.428543, 41.213085
0.000000, 0.000030, 0.000237, 0.001223, 0.008750, 0.077622, 0.302429, 0.421313, 42.032811
0.000020, 0.000000, 0.000178, 0.000858, 0.007240, 0.060853, 0.270202, 0.410265, 42.522682
0.000030, 0.000039, 0.000079, 0.000829, 0.006589, 0.054421, 0.260022, 0.403015, 42.534085
0.000000, 0.000039, 0.000030, 0.001105, 0.008464, 0.075600, 0.299913, 0.417278, 42.311138
0.000049, 0.000059, 0.000178, 0.000986, 0.008079, 0.081380, 0.295652, 0.414280, 41.285979
0.000000, 0.000039, 0.000089, 0.001134, 0.007309, 0.076330, 0.285551, 0.413520, 42.369146
0.000000, 0.000000, 0.000256, 0.001559, 0.008128, 0.066643, 0.282276, 0.409357, 42.369487
0.000039, 0.000010, 0.000266, 0.001203, 0.007092, 0.067541, 0.283825, 0.414280, 41.821487
0.000000, 0.000069, 0.000148, 0.001322, 0.007526, 0.069247, 0.291213, 0.415217, 42.200270
0.000020, 0.000039, 0.000237, 0.001036, 0.007013, 0.069829, 0.295849, 0.418876, 41.940778
0.000000, 0.000000, 0.000345, 0.001371, 0.009115, 0.078076, 0.304589, 0.425002, 41.924688
0.000000, 0.000049, 0.000237, 0.001490, 0.010062, 0.084991, 0.311277, 0.422526, 41.627927
0.000020, 0.000000, 0.000148, 0.001055, 0.008523, 0.080433, 0.298305, 0.418028, 41.958800
0.000000, 0.000010, 0.000286, 0.001115, 0.007970, 0.088068, 0.308308, 0.418728, 41.959927
0.000030, 0.000000, 0.000178, 0.001322, 0.009795, 0.103279, 0.317442, 0.423828, 41.178604
0.000000, 0.000030, 0.000168, 0.001174, 0.009420, 0.100704, 0.316120, 0.420662, 41.644530
0.000000, 0.000030, 0.000296, 0.001411, 0.009963, 0.106840, 0.317481, 0.425801, 41.315097
0.000000, 0.000069, 0.000168, 0.001351, 0.009746, 0.095812, 0.315824, 0.425022, 41.489525
0.000000, 0.000059, 0.000148, 0.001134, 0.009095, 0.085592, 0.311237, 0.419508, 41.808978
0.000030, 0.000049, 0.000237, 0.001342, 0.010604, 0.086608, 0.312549, 0.422418, 41.159314
0.000000, 0.000000, 0.000178, 0.001095, 0.010140, 0.088542, 0.312244, 0.422467, 41.922770
