Iter:#31,lambda=1061.765213 (0.590294) gammas:[1.216370, 0.128167, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#32,lambda=1061.755213 (0.590293) gammas:[1.216373, 0.128170, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#33,lambda=1061.745213 (0.590292) gammas:[1.216376, 0.128172, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#34,lambda=1061.735213 (0.590292) gammas:[1.216378, 0.128175, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#35,lambda=1061.725213 (0.590291) gammas:[1.216381, 0.128178, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#36,lambda=1061.715213 (0.590290) gammas:[1.216384, 0.128181, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#37,lambda=1061.705213 (0.590289) gammas:[1.216386, 0.128184, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#38,lambda=1061.695213 (0.590288) gammas:[1.216389, 0.128187, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#39,lambda=1061.685213 (0.590287) gammas:[1.216392, 0.128190, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#40,lambda=1061.675213 (0.590286) gammas:[1.216394, 0.128193, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#41,lambda=1061.665213 (0.590285) gammas:[1.216397, 0.128196, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#42,lambda=1061.655213 (0.590284) gammas:[1.216400, 0.128199, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#43,lambda=1061.645213 (0.590283) gammas:[1.216402, 0.128202, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#44,lambda=1061.635213 (0.590282) gammas:[1.216405, 0.128204, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#45,lambda=1061.625213 (0.590281) gammas:[1.216408, 0.128207, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#46,lambda=1061.615213 (0.590280) gammas:[1.216410, 0.128210, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#47,lambda=1061.605213 (0.590280) gammas:[1.216413, 0.128213, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#48,lambda=1061.595213 (0.590279) gammas:[1.216416, 0.128216, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#49,lambda=1061.585213 (0.590278) gammas:[1.216418, 0.128219, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#50,lambda=1061.575213 (0.590277) gammas:[1.216421, 0.128222, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#51,lambda=1061.565213 (0.590276) gammas:[1.216424, 0.128225, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#52,lambda=1061.555213 (0.590275) gammas:[1.216426, 0.128228, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#53,lambda=1061.545213 (0.590274) gammas:[1.216429, 0.128231, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#54,lambda=1061.535213 (0.590273) gammas:[1.216432, 0.128233, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#55,lambda=1061.525213 (0.590272) gammas:[1.216434, 0.128236, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#56,lambda=1061.515213 (0.590271) gammas:[1.216437, 0.128239, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#57,lambda=1061.505213 (0.590270) gammas:[1.216440, 0.128242, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#58,lambda=1061.495213 (0.590269) gammas:[1.216442, 0.128245, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#59,lambda=1061.485213 (0.590268) gammas:[1.216445, 0.128248, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#60,lambda=1061.475213 (0.590267) gammas:[1.216448, 0.128251, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#61,lambda=1061.465213 (0.590267) gammas:[1.216450, 0.128254, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#62,lambda=1061.455213 (0.590266) gammas:[1.216453, 0.128257, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#63,lambda=1061.445213 (0.590265) gammas:[1.216456, 0.128260, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#64,lambda=1061.435213 (0.590264) gammas:[1.216458, 0.128263, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#65,lambda=1061.425213 (0.590263) gammas:[1.216461, 0.128265, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#66,lambda=1061.415213 (0.590262) gammas:[1.216464, 0.128268, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#67,lambda=1061.405213 (0.590261) gammas:[1.216467, 0.128271, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#68,lambda=1061.395213 (0.590260) gammas:[1.216469, 0.128274, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#69,lambda=1061.385213 (0.590259) gammas:[1.216472, 0.128277, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#70,lambda=1061.375213 (0.590258) gammas:[1.216475, 0.128280, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#71,lambda=1061.365213 (0.590257) gammas:[1.216477, 0.128283, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#72,lambda=1061.355213 (0.590256) gammas:[1.216480, 0.128286, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#73,lambda=1061.345213 (0.590255) gammas:[1.216483, 0.128289, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#74,lambda=1061.335213 (0.590254) gammas:[1.216485, 0.128292, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#75,lambda=1061.325213 (0.590254) gammas:[1.216488, 0.128295, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#76,lambda=1061.315213 (0.590253) gammas:[1.216491, 0.128297, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#77,lambda=1061.305213 (0.590252) gammas:[1.216493, 0.128300, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#78,lambda=1061.295213 (0.590251) gammas:[1.216496, 0.128303, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#79,lambda=1061.285213 (0.590250) gammas:[1.216499, 0.128306, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#80,lambda=1061.275213 (0.590249) gammas:[1.216501, 0.128309, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#81,lambda=1061.265213 (0.590248) gammas:[1.216504, 0.128312, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#82,lambda=1061.255213 (0.590247) gammas:[1.216507, 0.128315, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#83,lambda=1061.245213 (0.590246) gammas:[1.216509, 0.128318, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#84,lambda=1061.235213 (0.590245) gammas:[1.216512, 0.128321, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#85,lambda=1061.225213 (0.590244) gammas:[1.216515, 0.128324, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#86,lambda=1061.215213 (0.590243) gammas:[1.216517, 0.128326, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#87,lambda=1061.205213 (0.590242) gammas:[1.216520, 0.128329, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#88,lambda=1061.195213 (0.590242) gammas:[1.216523, 0.128332, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#89,lambda=1061.185213 (0.590241) gammas:[1.216525, 0.128335, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#90,lambda=1061.175213 (0.590240) gammas:[1.216528, 0.128338, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#91,lambda=1061.165213 (0.590239) gammas:[1.216531, 0.128341, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#92,lambda=1061.155213 (0.590238) gammas:[1.216533, 0.128344, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#93,lambda=1061.145213 (0.590237) gammas:[1.216536, 0.128347, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#94,lambda=1061.135213 (0.590236) gammas:[1.216539, 0.128350, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#95,lambda=1061.125213 (0.590235) gammas:[1.216541, 0.128353, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#96,lambda=1061.115213 (0.590234) gammas:[1.216544, 0.128356, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#97,lambda=1061.105213 (0.590233) gammas:[1.216547, 0.128358, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#98,lambda=1061.095213 (0.590232) gammas:[1.216550, 0.128361, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#99,lambda=1061.085213 (0.590231) gammas:[1.216552, 0.128364, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#100,lambda=1061.075213 (0.590230) gammas:[1.216555, 0.128367, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#101,lambda=1061.065213 (0.590229) gammas:[1.216558, 0.128370, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#102,lambda=1061.055213 (0.590229) gammas:[1.216560, 0.128373, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#103,lambda=1061.045213 (0.590228) gammas:[1.216563, 0.128376, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#104,lambda=1061.035213 (0.590227) gammas:[1.216566, 0.128379, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#105,lambda=1061.025213 (0.590226) gammas:[1.216568, 0.128382, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#106,lambda=1061.015213 (0.590225) gammas:[1.216571, 0.128385, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#107,lambda=1061.005213 (0.590224) gammas:[1.216574, 0.128388, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#108,lambda=1060.995213 (0.590223) gammas:[1.216576, 0.128390, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#109,lambda=1060.985213 (0.590222) gammas:[1.216579, 0.128393, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#110,lambda=1060.975213 (0.590221) gammas:[1.216582, 0.128396, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#111,lambda=1060.965213 (0.590220) gammas:[1.216584, 0.128399, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#112,lambda=1060.955213 (0.590219) gammas:[1.216587, 0.128402, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#113,lambda=1060.945213 (0.590218) gammas:[1.216590, 0.128405, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#114,lambda=1060.935213 (0.590217) gammas:[1.216592, 0.128408, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#115,lambda=1060.925213 (0.590216) gammas:[1.216595, 0.128411, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#116,lambda=1060.915213 (0.590216) gammas:[1.216598, 0.128414, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#117,lambda=1060.905213 (0.590215) gammas:[1.216600, 0.128417, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#118,lambda=1060.895213 (0.590214) gammas:[1.216603, 0.128419, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#119,lambda=1060.885213 (0.590213) gammas:[1.216606, 0.128422, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#120,lambda=1060.875213 (0.590212) gammas:[1.216608, 0.128425, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#121,lambda=1060.865213 (0.590211) gammas:[1.216611, 0.128428, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#122,lambda=1060.855213 (0.590210) gammas:[1.216614, 0.128431, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#123,lambda=1060.845213 (0.590209) gammas:[1.216616, 0.128434, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#124,lambda=1060.835213 (0.590208) gammas:[1.216619, 0.128437, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#125,lambda=1060.825213 (0.590207) gammas:[1.216622, 0.128440, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#126,lambda=1060.815213 (0.590206) gammas:[1.216624, 0.128443, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#127,lambda=1060.805213 (0.590205) gammas:[1.216627, 0.128446, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#128,lambda=1060.795213 (0.590204) gammas:[1.216630, 0.128449, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#129,lambda=1060.785213 (0.590204) gammas:[1.216632, 0.128451, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#130,lambda=1060.775213 (0.590203) gammas:[1.216635, 0.128454, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#131,lambda=1060.765213 (0.590202) gammas:[1.216638, 0.128457, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#132,lambda=1060.755213 (0.590201) gammas:[1.216641, 0.128460, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#133,lambda=1060.745213 (0.590200) gammas:[1.216643, 0.128463, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#134,lambda=1060.735213 (0.590199) gammas:[1.216646, 0.128466, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#135,lambda=1060.725213 (0.590198) gammas:[1.216649, 0.128469, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#136,lambda=1060.715213 (0.590197) gammas:[1.216651, 0.128472, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#137,lambda=1060.705213 (0.590196) gammas:[1.216654, 0.128475, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#138,lambda=1060.695213 (0.590195) gammas:[1.216657, 0.128478, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#139,lambda=1060.685213 (0.590194) gammas:[1.216659, 0.128481, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#140,lambda=1060.675213 (0.590193) gammas:[1.216662, 0.128483, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#141,lambda=1060.665213 (0.590192) gammas:[1.216665, 0.128486, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#142,lambda=1060.655213 (0.590191) gammas:[1.216667, 0.128489, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#143,lambda=1060.645213 (0.590191) gammas:[1.216670, 0.128492, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#144,lambda=1060.635213 (0.590190) gammas:[1.216673, 0.128495, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#145,lambda=1060.625213 (0.590189) gammas:[1.216675, 0.128498, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#146,lambda=1060.615213 (0.590188) gammas:[1.216678, 0.128501, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#147,lambda=1060.605213 (0.590187) gammas:[1.216681, 0.128504, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#148,lambda=1060.595213 (0.590186) gammas:[1.216683, 0.128507, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#149,lambda=1060.585213 (0.590185) gammas:[1.216686, 0.128510, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#150,lambda=1060.575213 (0.590184) gammas:[1.216689, 0.128513, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#151,lambda=1060.565213 (0.590183) gammas:[1.216691, 0.128515, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
Iter:#152,lambda=1060.555213 (0.590182) gammas:[1.216694, 0.128518, 2.675404, 2.249903, 1.770729, 1.223561, 0.136468, 771694575026862010000000000000000000000000000.000000, ]
