0.000266, 0.000621, 0.002841, 0.010042, 0.058288, 0.319997, 0.445786, 0.460849, 34.440219
0.000118, 0.000552, 0.001618, 0.007191, 0.038372, 0.185271, 0.421737, 0.461944, 36.354376
0.000148, 0.000355, 0.001598, 0.007181, 0.038767, 0.185596, 0.420385, 0.461450, 36.419306
0.000197, 0.000365, 0.001608, 0.007763, 0.035768, 0.170701, 0.417821, 0.461391, 36.290140
0.000099, 0.000444, 0.001312, 0.006846, 0.033243, 0.160324, 0.413678, 0.460799, 36.975010
0.000049, 0.000355, 0.001292, 0.006796, 0.032799, 0.147806, 0.406714, 0.458580, 37.430873
0.000030, 0.000227, 0.001470, 0.006067, 0.029317, 0.137044, 0.402363, 0.460780, 37.924757
0.000039, 0.000513, 0.001302, 0.006836, 0.033874, 0.154070, 0.414220, 0.459744, 37.185419
0.000039, 0.000365, 0.001016, 0.006451, 0.028360, 0.120778, 0.395695, 0.458698, 37.876778
0.000049, 0.000316, 0.001608, 0.007388, 0.030895, 0.131205, 0.403360, 0.461648, 37.471526
0.000069, 0.000227, 0.001637, 0.007457, 0.034051, 0.140428, 0.403162, 0.460198, 37.354480
0.000039, 0.000464, 0.001460, 0.006461, 0.031576, 0.152709, 0.414615, 0.460060, 37.331889
0.000138, 0.000365, 0.001973, 0.007724, 0.035482, 0.185912, 0.425535, 0.458264, 36.386221
0.000118, 0.000641, 0.002367, 0.008483, 0.043758, 0.247988, 0.430960, 0.460267, 35.649327
0.000128, 0.000473, 0.002190, 0.008464, 0.040236, 0.217418, 0.427872, 0.460888, 35.937882
0.000148, 0.000523, 0.001924, 0.008138, 0.036882, 0.182380, 0.421411, 0.463226, 36.094351
0.000079, 0.000572, 0.001430, 0.006491, 0.036281, 0.167111, 0.416173, 0.458905, 36.692454
0.000148, 0.000424, 0.001716, 0.006579, 0.036261, 0.168334, 0.417229, 0.460849, 36.477072
0.000079, 0.000365, 0.001904, 0.006875, 0.037464, 0.192264, 0.422319, 0.458965, 36.653482
0.000020, 0.000434, 0.001391, 0.007684, 0.040739, 0.197315, 0.423552, 0.461253, 36.851663
0.000039, 0.000266, 0.001568, 0.006570, 0.033203, 0.140378, 0.403666, 0.459458, 37.602199
0.000059, 0.000207, 0.001144, 0.006086, 0.033953, 0.150144, 0.408815, 0.459211, 37.660628
0.000089, 0.000414, 0.001667, 0.007467, 0.035926, 0.172950, 0.415976, 0.459566, 36.709175
0.000079, 0.000602, 0.001420, 0.007842, 0.041272, 0.183890, 0.421145, 0.461036, 36.408671
0.000089, 0.000404, 0.001973, 0.006737, 0.040582, 0.193300, 0.420741, 0.460395, 36.457683
0.000059, 0.000395, 0.001707, 0.007418, 0.039743, 0.196605, 0.422990, 0.459369, 36.621246
0.000049, 0.000256, 0.001233, 0.006076, 0.034752, 0.135831, 0.400075, 0.457179, 37.678804
0.000049, 0.000266, 0.001125, 0.005751, 0.031082, 0.128324, 0.392065, 0.459211, 37.907839
0.000079, 0.000256, 0.001006, 0.004932, 0.028518, 0.123067, 0.388573, 0.459004, 37.962705
0.000010, 0.000118, 0.001322, 0.005435, 0.028774, 0.128038, 0.395577, 0.459468, 38.436724
0.000030, 0.000473, 0.001766, 0.007013, 0.038826, 0.184708, 0.422003, 0.459783, 36.850633
0.000049, 0.000592, 0.001539, 0.007457, 0.035403, 0.169922, 0.415799, 0.458077, 36.747721
0.000049, 0.000424, 0.001529, 0.006303, 0.034278, 0.155599, 0.412869, 0.460503, 37.187456
0.000039, 0.000207, 0.001549, 0.006303, 0.037721, 0.157769, 0.408923, 0.459645, 37.534384
0.000049, 0.000375, 0.001490, 0.006175, 0.034397, 0.144955, 0.406072, 0.459330, 37.344746
0.000039, 0.000365, 0.001746, 0.006639, 0.037464, 0.171974, 0.417150, 0.459339, 37.024496
0.000118, 0.000513, 0.001677, 0.007142, 0.036508, 0.170543, 0.413066, 0.460553, 36.468234
0.000089, 0.000365, 0.001598, 0.008000, 0.035393, 0.149493, 0.408815, 0.460030, 36.895821
0.000069, 0.000552, 0.001746, 0.007734, 0.037287, 0.178129, 0.419853, 0.458333, 36.521475
0.000069, 0.000247, 0.001440, 0.005327, 0.032621, 0.131185, 0.397954, 0.461381, 37.649125
0.000069, 0.000178, 0.001460, 0.005840, 0.033243, 0.136018, 0.399286, 0.462516, 37.650110
0.000118, 0.000365, 0.001411, 0.006224, 0.033775, 0.145202, 0.401328, 0.460099, 37.067005
0.000069, 0.000187, 0.001381, 0.006530, 0.035669, 0.147727, 0.406359, 0.462654, 37.437467
0.000099, 0.000355, 0.001233, 0.006836, 0.033726, 0.143693, 0.409091, 0.461441, 37.177748
0.000039, 0.000404, 0.001322, 0.006491, 0.036547, 0.152186, 0.410906, 0.461470, 37.309071
0.000089, 0.000464, 0.001342, 0.006293, 0.034683, 0.154780, 0.409170, 0.460198, 36.961115
0.000158, 0.000335, 0.001351, 0.006816, 0.034643, 0.156546, 0.409772, 0.461224, 36.733850
0.000079, 0.000533, 0.001568, 0.006599, 0.035857, 0.169192, 0.417624, 0.461145, 36.801784
0.000079, 0.000612, 0.001943, 0.007576, 0.035985, 0.169577, 0.419034, 0.459290, 36.414603
0.000118, 0.000276, 0.001420, 0.007083, 0.034712, 0.150470, 0.406240, 0.458738, 36.982899
0.000118, 0.000375, 0.001075, 0.006274, 0.030116, 0.133099, 0.399404, 0.460770, 37.295898
0.000030, 0.000434, 0.001529, 0.006303, 0.036231, 0.166637, 0.412662, 0.461243, 37.131175
0.000069, 0.000187, 0.001243, 0.005919, 0.033164, 0.133789, 0.397392, 0.459566, 37.743907
0.000010, 0.000256, 0.000927, 0.005534, 0.031418, 0.132704, 0.400331, 0.461391, 38.220287
0.000059, 0.000434, 0.001746, 0.007941, 0.038747, 0.198173, 0.422467, 0.458442, 36.609079
0.000059, 0.000306, 0.001697, 0.006422, 0.035640, 0.161892, 0.412238, 0.460158, 37.161069
0.000020, 0.000355, 0.001835, 0.005613, 0.036310, 0.161971, 0.415296, 0.461638, 37.280147
0.000148, 0.000434, 0.001785, 0.007240, 0.038658, 0.195046, 0.423670, 0.457633, 36.188808
0.000039, 0.000178, 0.001835, 0.007073, 0.037622, 0.186770, 0.425663, 0.461352, 37.103064
0.000089, 0.000286, 0.001637, 0.007201, 0.036685, 0.173138, 0.420948, 0.459409, 36.874453
0.000089, 0.000355, 0.001726, 0.007704, 0.039635, 0.191949, 0.420099, 0.459655, 36.642466
0.000089, 0.000454, 0.001854, 0.007724, 0.041479, 0.183357, 0.421461, 0.459517, 36.416672
0.000079, 0.000434, 0.001430, 0.006284, 0.034564, 0.158815, 0.411735, 0.461510, 37.001380
0.000079, 0.000335, 0.001746, 0.006175, 0.033361, 0.150253, 0.413471, 0.462289, 37.110377
0.000148, 0.000109, 0.001391, 0.006343, 0.031319, 0.133917, 0.407838, 0.459073, 37.314147
0.000059, 0.000375, 0.001164, 0.005840, 0.032611, 0.141858, 0.407019, 0.458896, 37.466167
0.000020, 0.000365, 0.001598, 0.007013, 0.038678, 0.172911, 0.414043, 0.459586, 37.145588
0.000109, 0.000592, 0.001884, 0.007507, 0.042811, 0.186040, 0.421697, 0.463966, 36.133698
0.000089, 0.000444, 0.001322, 0.006944, 0.035146, 0.154563, 0.410363, 0.458028, 36.954458
0.000039, 0.000444, 0.001272, 0.006925, 0.035778, 0.160551, 0.413441, 0.461362, 37.180253
0.000128, 0.000513, 0.002121, 0.007004, 0.038796, 0.170662, 0.419399, 0.459152, 36.233940
0.000069, 0.000434, 0.001628, 0.007556, 0.041006, 0.212082, 0.426620, 0.459961, 36.499159
0.000059, 0.000473, 0.001776, 0.007132, 0.036281, 0.164497, 0.411774, 0.458876, 36.810266
0.000049, 0.000375, 0.001539, 0.007457, 0.036744, 0.174588, 0.415897, 0.458264, 36.966014
0.000020, 0.000493, 0.001430, 0.007408, 0.039654, 0.180644, 0.417022, 0.460247, 36.868551
0.000020, 0.000493, 0.001134, 0.006698, 0.036439, 0.167742, 0.413619, 0.460681, 37.268052
0.000020, 0.000316, 0.001529, 0.007842, 0.040453, 0.186701, 0.418610, 0.462023, 37.086595
0.000089, 0.000385, 0.001904, 0.008375, 0.043136, 0.237186, 0.431128, 0.461569, 36.141199
0.000118, 0.000621, 0.002012, 0.008799, 0.042189, 0.232816, 0.432213, 0.457337, 35.788441
0.000039, 0.000434, 0.002042, 0.007891, 0.040503, 0.211648, 0.427231, 0.459872, 36.504167
0.000089, 0.000592, 0.001529, 0.007477, 0.038776, 0.186790, 0.419498, 0.460582, 36.417804
0.000049, 0.000572, 0.001815, 0.008671, 0.041469, 0.174834, 0.418570, 0.458037, 36.438129
0.000039, 0.000424, 0.001776, 0.007161, 0.038372, 0.183367, 0.422072, 0.463699, 36.830247
0.000118, 0.000454, 0.001529, 0.007171, 0.038619, 0.178938, 0.420139, 0.459152, 36.471841
0.000030, 0.000454, 0.001549, 0.007526, 0.039053, 0.193202, 0.423414, 0.460138, 36.775422
0.000059, 0.000483, 0.001845, 0.006905, 0.034614, 0.172270, 0.417436, 0.457899, 36.745185
0.000059, 0.000247, 0.001726, 0.005997, 0.033331, 0.154642, 0.412080, 0.462141, 37.376387
0.000109, 0.000286, 0.001223, 0.006540, 0.031842, 0.158519, 0.416884, 0.461460, 37.100620
0.000079, 0.000582, 0.002762, 0.008700, 0.044419, 0.236742, 0.428050, 0.461263, 35.717040
0.000128, 0.000543, 0.002811, 0.009144, 0.048118, 0.267509, 0.434314, 0.462772, 35.312312
0.000118, 0.000799, 0.002525, 0.008888, 0.043353, 0.261975, 0.435902, 0.460839, 35.333318
0.000178, 0.000592, 0.002476, 0.009509, 0.047289, 0.282927, 0.435754, 0.459142, 35.096490
0.000148, 0.000621, 0.002436, 0.009193, 0.049706, 0.292091, 0.438743, 0.458235, 35.123645
0.000049, 0.000582, 0.002673, 0.009272, 0.050051, 0.275183, 0.433949, 0.459053, 35.521423
0.000118, 0.000582, 0.001588, 0.007586, 0.043975, 0.216392, 0.427705, 0.456055, 36.022141
0.000089, 0.000444, 0.001933, 0.007576, 0.040069, 0.190538, 0.419054, 0.462151, 36.476053
0.000069, 0.000326, 0.001440, 0.006106, 0.035245, 0.152354, 0.407177, 0.458935, 37.232476
0.000049, 0.000296, 0.001361, 0.006994, 0.036291, 0.150351, 0.405688, 0.462249, 37.351959
0.000020, 0.000316, 0.001312, 0.006836, 0.039132, 0.162435, 0.410117, 0.460464, 37.391197
0.000069, 0.000385, 0.001756, 0.006451, 0.038046, 0.166943, 0.412188, 0.459428, 36.907743
0.000039, 0.000316, 0.001233, 0.007181, 0.035857, 0.153182, 0.407562, 0.461766, 37.447888
0.000030, 0.000296, 0.001628, 0.007694, 0.037869, 0.171796, 0.417998, 0.461174, 37.135966
0.000109, 0.000286, 0.001697, 0.007803, 0.035196, 0.153301, 0.413609, 0.460444, 36.866399
0.000128, 0.000414, 0.001184, 0.006856, 0.032611, 0.141937, 0.404445, 0.460464, 36.957703
0.000020, 0.000227, 0.001351, 0.007132, 0.035906, 0.151199, 0.408400, 0.460928, 37.625166
0.000099, 0.000217, 0.001233, 0.006796, 0.039723, 0.177231, 0.417624, 0.461500, 36.978258
0.000069, 0.000296, 0.001322, 0.006599, 0.033953, 0.143357, 0.400578, 0.458787, 37.399030
0.000020, 0.000247, 0.001440, 0.005544, 0.028725, 0.121488, 0.387350, 0.461381, 38.119197
0.000079, 0.000454, 0.001016, 0.006145, 0.033578, 0.140378, 0.406901, 0.461667, 37.299395
0.000030, 0.000592, 0.001213, 0.007438, 0.036172, 0.165937, 0.414467, 0.459852, 36.978307
0.000030, 0.000385, 0.001756, 0.006757, 0.034555, 0.152107, 0.407769, 0.461056, 37.260354
0.000039, 0.000464, 0.001539, 0.006668, 0.034831, 0.148270, 0.407759, 0.459428, 37.166466
0.000069, 0.000464, 0.001677, 0.006343, 0.034190, 0.139382, 0.404031, 0.459044, 37.051216
0.000109, 0.000454, 0.001292, 0.005711, 0.034574, 0.138218, 0.402945, 0.461746, 37.071034
0.000059, 0.000326, 0.001213, 0.006856, 0.034732, 0.142045, 0.405155, 0.458757, 37.412019
0.000030, 0.000395, 0.001519, 0.007467, 0.038027, 0.170070, 0.417397, 0.457820, 37.010896
0.000049, 0.000355, 0.001115, 0.006432, 0.034929, 0.143052, 0.403577, 0.457584, 37.490664
0.000069, 0.000138, 0.001322, 0.005840, 0.032375, 0.123708, 0.389116, 0.463404, 37.886044
0.000099, 0.000227, 0.001223, 0.005997, 0.029800, 0.119831, 0.386591, 0.460987, 37.654251
0.000000, 0.000197, 0.001243, 0.005771, 0.029317, 0.124398, 0.390408, 0.460415, 38.400306
0.000020, 0.000207, 0.001282, 0.006264, 0.030264, 0.125533, 0.390793, 0.460188, 38.101787
0.000059, 0.000296, 0.001302, 0.006106, 0.032069, 0.129784, 0.398063, 0.459330, 37.646549
0.000049, 0.000247, 0.001509, 0.007329, 0.032730, 0.151052, 0.410679, 0.461046, 37.392010
0.000000, 0.000385, 0.001243, 0.007290, 0.038204, 0.167870, 0.415769, 0.458886, 37.322799
0.000039, 0.000385, 0.001499, 0.008217, 0.036557, 0.166292, 0.415937, 0.463354, 37.003286
0.000118, 0.000316, 0.001430, 0.007882, 0.035561, 0.172368, 0.417614, 0.462368, 36.730994
0.000079, 0.000602, 0.001490, 0.007023, 0.034555, 0.169744, 0.417318, 0.460829, 36.670561
0.000000, 0.000385, 0.001687, 0.006412, 0.031289, 0.135930, 0.403922, 0.462101, 37.681279
0.000000, 0.000316, 0.001647, 0.005928, 0.031467, 0.137804, 0.404287, 0.457978, 37.816910
0.000069, 0.000355, 0.001332, 0.005810, 0.029534, 0.124655, 0.395705, 0.461421, 37.618178
0.000178, 0.000385, 0.001312, 0.006264, 0.030273, 0.131994, 0.397836, 0.460356, 36.827526
0.000069, 0.000395, 0.001628, 0.006076, 0.031576, 0.141069, 0.406822, 0.461155, 37.195358
0.000089, 0.000375, 0.001440, 0.006520, 0.032878, 0.144876, 0.408410, 0.460208, 37.126240
0.000099, 0.000207, 0.001598, 0.007201, 0.034298, 0.151929, 0.413411, 0.461352, 37.097469
0.000109, 0.000503, 0.001578, 0.007714, 0.039842, 0.182814, 0.421628, 0.458087, 36.374946
0.000128, 0.000365, 0.001845, 0.008562, 0.039674, 0.206745, 0.427784, 0.463423, 36.189260
